

{'out_of_rail_time': 0.17790842432640674, 'out_of_rail_velocity': 59.31839352776232, 'max_velocity': 355.37835015646573, 'apogee_time': 19.229048541106366, 'apogee_altitude': 2450.761020128224, 'apogee_x': 89.43923919028771, 'apogee_y': -87.73159490485887, 'impact_time': 204.06509886928103, 'impact_x': 501.05556693581957, 'impact_y': 674.0957135485719, 'impact_velocity': -3.9393646681365437, 'initial_static_margin': 1.417321356847863, 'out_of_rail_static_margin': 1.4649279174070762, 'out_of_rail_stability_margin': 1.4749026382930681, 'final_static_margin': 1.7750140166359667, 'number_of_events': 2, 'execution_time': 8.265625, 'drogue_triggerTime': 19.23, 'drogue_inflated_time': 19.23, 'drogue_inflated_velocity': 4.10156441837594}
{'out_of_rail_time': 0.23520924498264428, 'out_of_rail_velocity': 44.796627229154744, 'max_velocity': 327.00220102532137, 'apogee_time': 20.715087910833994, 'apogee_altitude': 2694.978981969195, 'apogee_x': 93.77617701953857, 'apogee_y': -91.09256054396326, 'impact_time': 213.02339814414577, 'impact_x': 471.2496213494514, 'impact_y': 330.28576388401996, 'impact_velocity': -4.0635510237779355, 'initial_static_margin': 1.5741513498155733, 'out_of_rail_static_margin': 1.6104964503964871, 'out_of_rail_stability_margin': 1.6162646191202201, 'final_static_margin': 1.9290107727166566, 'number_of_events': 2, 'execution_time': 6.5, 'drogue_triggerTime': 20.72, 'drogue_inflated_time': 20.72, 'drogue_inflated_velocity': 4.3473360031193415}
{'out_of_rail_time': 0.22694497866902102, 'out_of_rail_velocity': 46.41741488316863, 'max_velocity': 341.3559107195295, 'apogee_time': 21.324057942007578, 'apogee_altitude': 2856.4102429456884, 'apogee_x': 146.78883966636073, 'apogee_y': -89.48257393213845, 'impact_time': 210.3328891572866, 'impact_x': 671.4647012299149, 'impact_y': 251.32826811862773, 'impact_velocity': -4.13776962387291, 'initial_static_margin': 1.700417139508948, 'out_of_rail_static_margin': 1.7380935985561767, 'out_of_rail_stability_margin': 1.7433567868000124, 'final_static_margin': 2.056293090714919, 'number_of_events': 2, 'execution_time': 7.578125, 'drogue_triggerTime': 21.330000000000002, 'drogue_inflated_time': 21.330000000000002, 'drogue_inflated_velocity': 6.03876841861926}
{'out_of_rail_time': 0.20631642446184523, 'out_of_rail_velocity': 51.12469157789621, 'max_velocity': 346.388537750838, 'apogee_time': 20.395992839655765, 'apogee_altitude': 2674.0607371558526, 'apogee_x': 206.86602466151302, 'apogee_y': -34.417504258753866, 'impact_time': 205.72846825995518, 'impact_x': 481.60236167443804, 'impact_y': 161.36331894184423, 'impact_velocity': -4.055053583921082, 'initial_static_margin': 1.563300035208218, 'out_of_rail_static_margin': 1.6055196981234758, 'out_of_rail_stability_margin': 1.6124597461016412, 'final_static_margin': 1.9297700240156408, 'number_of_events': 2, 'execution_time': 6.921875, 'drogue_triggerTime': 20.400000000000002, 'drogue_inflated_time': 20.400000000000002, 'drogue_inflated_velocity': 7.319276040462113}
{'out_of_rail_time': 0.22937872300080045, 'out_of_rail_velocity': 45.96229584468056, 'max_velocity': 344.13170463489774, 'apogee_time': 21.758653922306216, 'apogee_altitude': 2955.9750676819763, 'apogee_x': -7.367280752832276, 'apogee_y': -71.28336914513972, 'impact_time': 206.29817980183677, 'impact_x': 97.63839333158757, 'impact_y': 204.6139058092631, 'impact_velocity': -4.255387047008289, 'initial_static_margin': 1.688293630924579, 'out_of_rail_static_margin': 1.7251119714856125, 'out_of_rail_stability_margin': 1.7301559729978475, 'final_static_margin': 2.0399848600234343, 'number_of_events': 2, 'execution_time': 6.59375, 'drogue_triggerTime': 21.76, 'drogue_inflated_time': 21.76, 'drogue_inflated_velocity': 1.7782163792356818}

{'out_of_rail_time': 0.20893312315594464, 'out_of_rail_velocity': 50.508694168579915, 'max_velocity': 339.03626403898846, 'apogee_time': 19.685562366245332, 'apogee_altitude': 2524.8944771744614, 'apogee_x': 115.26919376874726, 'apogee_y': -71.69936725367346, 'impact_time': 209.411458094388, 'impact_x': 467.88907670048775, 'impact_y': 331.8649648177792, 'impact_velocity': -3.87373957597317, 'initial_static_margin': 1.510141481755342, 'out_of_rail_static_margin': 1.5509700348690916, 'out_of_rail_stability_margin': 1.5578186359911856, 'final_static_margin': 1.8673059019418095, 'number_of_events': 2, 'execution_time': 9.140625, 'drogue_triggerTime': 19.69, 'drogue_inflated_time': 19.69, 'drogue_inflated_velocity': 4.769409969474703}
{'out_of_rail_time': 0.22385757556251784, 'out_of_rail_velocity': 47.091030366443704, 'max_velocity': 339.25119800961784, 'apogee_time': 21.21763083268098, 'apogee_altitude': 2819.325056902388, 'apogee_x': -26.127833520720575, 'apogee_y': -91.30818814897268, 'impact_time': 208.05586235127797, 'impact_x': 393.3183019425793, 'impact_y': 304.1250462165616, 'impact_velocity': -4.206357141820167, 'initial_static_margin': 1.6263217233451048, 'out_of_rail_static_margin': 1.6662789570767822, 'out_of_rail_stability_margin': 1.67224045037011, 'final_static_margin': 1.9974937026308752, 'number_of_events': 2, 'execution_time': 8.65625, 'drogue_triggerTime': 21.22, 'drogue_inflated_time': 21.22, 'drogue_inflated_velocity': 2.282369430732305}
{'out_of_rail_time': 0.1743724347828406, 'out_of_rail_velocity': 60.59230256498001, 'max_velocity': 369.3150443084813, 'apogee_time': 20.539738500350037, 'apogee_altitude': 2746.368541275772, 'apogee_x': 47.26137637318912, 'apogee_y': -83.95315224063361, 'impact_time': 199.04950110450736, 'impact_x': 264.2550432347046, 'impact_y': 547.3739581762361, 'impact_velocity': -4.248422867200087, 'initial_static_margin': 1.5119668438971472, 'out_of_rail_static_margin': 1.5592642206687062, 'out_of_rail_stability_margin': 1.568678045182963, 'final_static_margin': 1.8616777723684452, 'number_of_events': 2, 'execution_time': 5.0, 'drogue_triggerTime': 20.54, 'drogue_inflated_time': 20.54, 'drogue_inflated_velocity': 2.4899058614697873}
{'out_of_rail_time': 0.22539259786883312, 'out_of_rail_velocity': 46.80920779409189, 'max_velocity': 340.9240909730641, 'apogee_time': 20.992521638118717, 'apogee_altitude': 2790.8298426528013, 'apogee_x': -53.774847360027074, 'apogee_y': -114.01267965355267, 'impact_time': 209.13651845973308, 'impact_x': 416.39508899727787, 'impact_y': 400.4934537406119, 'impact_velocity': -4.130210542718835, 'initial_static_margin': 1.5597717178882495, 'out_of_rail_static_margin': 1.5980407594175363, 'out_of_rail_stability_margin': 1.6035354498149312, 'final_static_margin': 1.920027919263197, 'number_of_events': 2, 'execution_time': 7.53125, 'drogue_triggerTime': 21.0, 'drogue_inflated_time': 21.0, 'drogue_inflated_velocity': 2.91087849064645}
{'out_of_rail_time': 0.2091742041831255, 'out_of_rail_velocity': 50.461683348628235, 'max_velocity': 342.2788457257053, 'apogee_time': 20.405723517172866, 'apogee_altitude': 2660.536169216478, 'apogee_x': 127.18019999802456, 'apogee_y': -107.67573256198597, 'impact_time': 216.88723050305703, 'impact_x': 473.1814298612054, 'impact_y': 507.5485657789466, 'impact_velocity': -3.9193334741215895, 'initial_static_margin': 1.770090882813935, 'out_of_rail_static_margin': 1.813700285388811, 'out_of_rail_stability_margin': 1.8205699802126363, 'final_static_margin': 2.151850111952754, 'number_of_events': 2, 'execution_time': 6.734375, 'drogue_triggerTime': 20.41, 'drogue_inflated_time': 20.41, 'drogue_inflated_velocity': 5.418077715224431}

{'out_of_rail_time': 0.24301012693911822, 'out_of_rail_velocity': 43.38179464238039, 'max_velocity': 334.31379707436844, 'apogee_time': 21.757533808293307, 'apogee_altitude': 2923.9859389333055, 'apogee_x': 256.6752518537898, 'apogee_y': -53.94904552007599, 'impact_time': 213.96767862742294, 'impact_x': 527.2544933740093, 'impact_y': 118.91930158155918, 'impact_velocity': -4.101063989755856, 'initial_static_margin': 1.8272066974859555, 'out_of_rail_static_margin': 1.8630258604909975, 'out_of_rail_stability_margin': 1.8676601661225254, 'final_static_margin': 2.1886724976668055, 'number_of_events': 2, 'execution_time': 7.90625, 'drogue_triggerTime': 21.76, 'drogue_inflated_time': 21.76, 'drogue_inflated_velocity': 8.733451977314699}
{'out_of_rail_time': 0.2189041672334777, 'out_of_rail_velocity': 48.12337258304934, 'max_velocity': 345.9941210415075, 'apogee_time': 21.348769287703313, 'apogee_altitude': 2869.0868578265195, 'apogee_x': 172.63075676918197, 'apogee_y': -88.50694984500807, 'impact_time': 206.31962523457366, 'impact_x': 675.011172435801, 'impact_y': 277.471506173678, 'impact_velocity': -4.205556867976455, 'initial_static_margin': 1.6755328779609606, 'out_of_rail_static_margin': 1.7141527329119188, 'out_of_rail_stability_margin': 1.7198321393759795, 'final_static_margin': 2.027778767170512, 'number_of_events': 2, 'execution_time': 9.0, 'drogue_triggerTime': 21.35, 'drogue_inflated_time': 21.35, 'drogue_inflated_velocity': 6.7669078692628}
{'out_of_rail_time': 0.2225349892716885, 'out_of_rail_velocity': 47.40258104130197, 'max_velocity': 335.31727909584947, 'apogee_time': 20.39592884981849, 'apogee_altitude': 2659.879161714025, 'apogee_x': 36.00483171515251, 'apogee_y': -29.64764545125281, 'impact_time': 208.1672781162983, 'impact_x': 710.5224003571341, 'impact_y': 130.9575816279929, 'impact_velocity': -4.01897405686155, 'initial_static_margin': 1.5392060910677525, 'out_of_rail_static_margin': 1.5761638558103026, 'out_of_rail_stability_margin': 1.5822058122110925, 'final_static_margin': 1.8819278547233158, 'number_of_events': 2, 'execution_time': 7.96875, 'drogue_triggerTime': 20.400000000000002, 'drogue_inflated_time': 20.400000000000002, 'drogue_inflated_velocity': 2.4849286096690233}
{'out_of_rail_time': 0.20840224585602607, 'out_of_rail_velocity': 50.580185094439386, 'max_velocity': 344.77799384356007, 'apogee_time': 20.602206852096003, 'apogee_altitude': 2707.857109366731, 'apogee_x': 9.607885909469209, 'apogee_y': -112.26380220482977, 'impact_time': 204.66573577200538, 'impact_x': 628.6670892944448, 'impact_y': 479.1474919121854, 'impact_velocity': -4.068826827905923, 'initial_static_margin': 1.6481981286876881, 'out_of_rail_static_margin': 1.6897596448795167, 'out_of_rail_stability_margin': 1.6967680178930207, 'final_static_margin': 2.0120219897437432, 'number_of_events': 2, 'execution_time': 6.03125, 'drogue_triggerTime': 20.61, 'drogue_inflated_time': 20.61, 'drogue_inflated_velocity': 2.979888623144995}
{'out_of_rail_time': 0.2213350379767656, 'out_of_rail_velocity': 47.68293902057991, 'max_velocity': 341.7772505333236, 'apogee_time': 21.106622553437095, 'apogee_altitude': 2810.8202580635193, 'apogee_x': 64.17756034754609, 'apogee_y': -24.922813214342575, 'impact_time': 208.291630351196, 'impact_x': 490.6673824320673, 'impact_y': 120.91033115994574, 'impact_velocity': -4.1168837273869805, 'initial_static_margin': 1.6816482374135449, 'out_of_rail_static_margin': 1.7223705059105758, 'out_of_rail_stability_margin': 1.7281638607823007, 'final_static_margin': 2.0569476011760197, 'number_of_events': 2, 'execution_time': 7.34375, 'drogue_triggerTime': 21.11, 'drogue_inflated_time': 21.11, 'drogue_inflated_velocity': 2.8656036645548775}

{'out_of_rail_time': 0.23787679728868216, 'out_of_rail_velocity': 44.324603013119805, 'max_velocity': 330.4310417352659, 'apogee_time': 21.00485324008535, 'apogee_altitude': 2764.876041212195, 'apogee_x': 134.7758776580585, 'apogee_y': -143.94601067846668, 'impact_time': 213.07189962621374, 'impact_x': 508.6544705181331, 'impact_y': 482.0425354028325, 'impact_velocity': -4.014913378324627, 'initial_static_margin': 1.6946648080990327, 'out_of_rail_static_margin': 1.7302305558809288, 'out_of_rail_stability_margin': 1.735390524941715, 'final_static_margin': 2.046583949092725, 'number_of_events': 2, 'execution_time': 8.078125, 'drogue_triggerTime': 21.01, 'drogue_inflated_time': 21.01, 'drogue_inflated_velocity': 6.162645772033047}
{'out_of_rail_time': 0.22636809502626815, 'out_of_rail_velocity': 46.58584772933023, 'max_velocity': 335.52556056821084, 'apogee_time': 20.75708851588006, 'apogee_altitude': 2730.454793480934, 'apogee_x': -5.342341305999289, 'apogee_y': -31.941090612529738, 'impact_time': 208.0334034375477, 'impact_x': 424.76451977876354, 'impact_y': 108.60496603176264, 'impact_velocity': -4.015975144701921, 'initial_static_margin': 1.662755333182828, 'out_of_rail_static_margin': 1.700532324880316, 'out_of_rail_stability_margin': 1.706278511058095, 'final_static_margin': 2.0199381778322523, 'number_of_events': 2, 'execution_time': 8.328125, 'drogue_triggerTime': 20.76, 'drogue_inflated_time': 20.76, 'drogue_inflated_velocity': 0.9836634962843955}
{'out_of_rail_time': 0.21831600456127348, 'out_of_rail_velocity': 48.326176670217706, 'max_velocity': 339.2042381424958, 'apogee_time': 20.735711665518156, 'apogee_altitude': 2722.70289752943, 'apogee_x': 139.30510646247146, 'apogee_y': -130.85381060372703, 'impact_time': 209.3892187214632, 'impact_x': 514.0082807988967, 'impact_y': 564.7179367240253, 'impact_velocity': -4.034219580307729, 'initial_static_margin': 1.7053370881206138, 'out_of_rail_static_margin': 1.7440500074037173, 'out_of_rail_stability_margin': 1.7503949223992736, 'final_static_margin': 2.0581238934215063, 'number_of_events': 2, 'execution_time': 6.71875, 'drogue_triggerTime': 20.740000000000002, 'drogue_inflated_time': 20.740000000000002, 'drogue_inflated_velocity': 6.058642657393844}
{'out_of_rail_time': 0.2428743366662695, 'out_of_rail_velocity': 43.424187568137164, 'max_velocity': 334.10832689008544, 'apogee_time': 21.752926039188473, 'apogee_altitude': 2923.2239159263095, 'apogee_x': 100.60417016792464, 'apogee_y': -80.02614880025267, 'impact_time': 206.95510288444575, 'impact_x': 586.9957507323568, 'impact_y': 219.2543043396509, 'impact_velocity': -4.249632892764675, 'initial_static_margin': 1.6262311930523259, 'out_of_rail_static_margin': 1.6637836431757709, 'out_of_rail_stability_margin': 1.6685980689069573, 'final_static_margin': 2.0040877520259794, 'number_of_events': 2, 'execution_time': 7.078125, 'drogue_triggerTime': 21.76, 'drogue_inflated_time': 21.76, 'drogue_inflated_velocity': 4.50326648773744}
{'out_of_rail_time': 0.22178245910485514, 'out_of_rail_velocity': 47.536688391511866, 'max_velocity': 332.79844226406954, 'apogee_time': 20.212501312336585, 'apogee_altitude': 2610.1212785772727, 'apogee_x': 137.30471590359818, 'apogee_y': -102.0837775307416, 'impact_time': 210.07589588503043, 'impact_x': 467.54575333851847, 'impact_y': 452.1403793044309, 'impact_velocity': -3.957324104202015, 'initial_static_margin': 1.5851865369795453, 'out_of_rail_static_margin': 1.6218943376229202, 'out_of_rail_stability_margin': 1.6282251629046338, 'final_static_margin': 1.924098614093564, 'number_of_events': 2, 'execution_time': 6.09375, 'drogue_triggerTime': 20.22, 'drogue_inflated_time': 20.22, 'drogue_inflated_velocity': 5.646306097347151}

{'out_of_rail_time': 0.22175617713469406, 'out_of_rail_velocity': 47.54600573811192, 'max_velocity': 344.83489904492217, 'apogee_time': 21.66301767608731, 'apogee_altitude': 2926.044611569155, 'apogee_x': 56.38377037482206, 'apogee_y': -109.08489549970714, 'impact_time': 209.5505656085394, 'impact_x': 421.10143730922164, 'impact_y': 345.2399305937365, 'impact_velocity': -4.263249052174584, 'initial_static_margin': 1.7365121674541868, 'out_of_rail_static_margin': 1.7751367308955948, 'out_of_rail_stability_margin': 1.7810417245654178, 'final_static_margin': 2.0947742159790366, 'number_of_events': 2, 'execution_time': 8.796875, 'drogue_triggerTime': 21.67, 'drogue_inflated_time': 21.67, 'drogue_inflated_velocity': 3.641398011402284}
{'out_of_rail_time': 0.21852036240785036, 'out_of_rail_velocity': 48.32698762313218, 'max_velocity': 342.1717874709995, 'apogee_time': 20.93313328896416, 'apogee_altitude': 2773.702782830998, 'apogee_x': 125.67923165534461, 'apogee_y': -56.19591716016594, 'impact_time': 209.34541393162246, 'impact_x': 314.6232970241115, 'impact_y': 178.76544236490503, 'impact_velocity': -4.112403485685242, 'initial_static_margin': 1.6370685908126081, 'out_of_rail_static_margin': 1.6782916940272716, 'out_of_rail_stability_margin': 1.6843516941044832, 'final_static_margin': 2.012104395504884, 'number_of_events': 2, 'execution_time': 9.21875, 'drogue_triggerTime': 20.94, 'drogue_inflated_time': 20.94, 'drogue_inflated_velocity': 4.6235216663387195}
{'out_of_rail_time': 0.20291718438447828, 'out_of_rail_velocity': 52.01904877427946, 'max_velocity': 350.4107478223071, 'apogee_time': 20.667674844777242, 'apogee_altitude': 2733.944128397327, 'apogee_x': 195.25853956768827, 'apogee_y': -51.11223026671394, 'impact_time': 213.60627403670713, 'impact_x': 158.55720572226053, 'impact_y': 254.14329575542632, 'impact_velocity': -4.001421447432757, 'initial_static_margin': 1.7726319241679966, 'out_of_rail_static_margin': 1.8155673228063138, 'out_of_rail_stability_margin': 1.8224496798132557, 'final_static_margin': 2.1384502302072392, 'number_of_events': 2, 'execution_time': 7.96875, 'drogue_triggerTime': 20.67, 'drogue_inflated_time': 20.67, 'drogue_inflated_velocity': 6.441443858242941}
{'out_of_rail_time': 0.2213105188724265, 'out_of_rail_velocity': 47.6474365742308, 'max_velocity': 333.3255901819221, 'apogee_time': 20.438057302126893, 'apogee_altitude': 2652.9638396803857, 'apogee_x': 65.18886360689717, 'apogee_y': -22.793374945714916, 'impact_time': 214.53000604128277, 'impact_x': 632.9142500549891, 'impact_y': 78.40452389009073, 'impact_velocity': -3.9178299882240486, 'initial_static_margin': 1.744754322286246, 'out_of_rail_static_margin': 1.78458798068407, 'out_of_rail_stability_margin': 1.7909924571582954, 'final_static_margin': 2.1126096193931434, 'number_of_events': 2, 'execution_time': 6.890625, 'drogue_triggerTime': 20.44, 'drogue_inflated_time': 20.44, 'drogue_inflated_velocity': 3.173310012071306}
{'out_of_rail_time': 0.20142708686879335, 'out_of_rail_velocity': 52.37315724201007, 'max_velocity': 346.85783858316717, 'apogee_time': 20.049034083606323, 'apogee_altitude': 2606.4914974157036, 'apogee_x': 4.010402126414934, 'apogee_y': -93.69637242472726, 'impact_time': 209.54594601572302, 'impact_x': 537.6290843737567, 'impact_y': 450.47970790003694, 'impact_velocity': -3.9424100452033635, 'initial_static_margin': 1.594451085619962, 'out_of_rail_static_margin': 1.6391386468989857, 'out_of_rail_stability_margin': 1.6463832598673676, 'final_static_margin': 1.9732881472596528, 'number_of_events': 2, 'execution_time': 6.5, 'drogue_triggerTime': 20.05, 'drogue_inflated_time': 20.05, 'drogue_inflated_velocity': 2.3819943025955466}

{'out_of_rail_time': 0.23597995555874288, 'out_of_rail_velocity': 44.682157527911166, 'max_velocity': 330.5595512699646, 'apogee_time': 20.644650858922745, 'apogee_altitude': 2700.3189873187207, 'apogee_x': 41.50942505731178, 'apogee_y': -75.1567957956233, 'impact_time': 214.71427714578425, 'impact_x': 345.8275334008009, 'impact_y': 269.4592243847918, 'impact_velocity': -3.925906223622361, 'initial_static_margin': 1.658463533659538, 'out_of_rail_static_margin': 1.6951554071570918, 'out_of_rail_stability_margin': 1.7002165167342493, 'final_static_margin': 2.017219922777277, 'number_of_events': 2, 'execution_time': 7.984375, 'drogue_triggerTime': 20.650000000000002, 'drogue_inflated_time': 20.650000000000002, 'drogue_inflated_velocity': 2.6240912393007747}
{'out_of_rail_time': 0.23378164688595146, 'out_of_rail_velocity': 45.06701152634282, 'max_velocity': 335.9369136746089, 'apogee_time': 21.38878568038182, 'apogee_altitude': 2848.4131963866816, 'apogee_x': 174.46788086625287, 'apogee_y': -125.2123722402774, 'impact_time': 210.32507404943132, 'impact_x': 442.2209890103381, 'impact_y': 336.7089949042663, 'impact_velocity': -4.128414499240667, 'initial_static_margin': 1.706043717178729, 'out_of_rail_static_margin': 1.745581840348206, 'out_of_rail_stability_margin': 1.7507878165164477, 'final_static_margin': 2.0904935731732155, 'number_of_events': 2, 'execution_time': 9.203125, 'drogue_triggerTime': 21.39, 'drogue_inflated_time': 21.39, 'drogue_inflated_velocity': 6.884505510360209}
{'out_of_rail_time': 0.20889678007819296, 'out_of_rail_velocity': 50.507870529733296, 'max_velocity': 346.2587843928132, 'apogee_time': 20.74020136032032, 'apogee_altitude': 2740.293055031178, 'apogee_x': 160.77004931356169, 'apogee_y': 17.817278215644414, 'impact_time': 211.83606215155015, 'impact_x': 608.7057547898819, 'impact_y': -100.35848111512679, 'impact_velocity': -4.081504105434047, 'initial_static_margin': 1.6522176575802106, 'out_of_rail_static_margin': 1.6967232211702332, 'out_of_rail_stability_margin': 1.703323095235687, 'final_static_margin': 2.0403368839104292, 'number_of_events': 2, 'execution_time': 6.609375, 'drogue_triggerTime': 20.75, 'drogue_inflated_time': 20.75, 'drogue_inflated_velocity': 6.031397122301624}
{'out_of_rail_time': 0.19062244332884393, 'out_of_rail_velocity': 55.325835630000235, 'max_velocity': 349.3860832551801, 'apogee_time': 19.47682271434377, 'apogee_altitude': 2494.1181351958767, 'apogee_x': 219.83344006863774, 'apogee_y': -43.45862920609, 'impact_time': 203.93946843307018, 'impact_x': 540.4595923444235, 'impact_y': 363.91606439609404, 'impact_velocity': -3.937918597210643, 'initial_static_margin': 1.463267786278551, 'out_of_rail_static_margin': 1.505484274188004, 'out_of_rail_stability_margin': 1.5139734342553506, 'final_static_margin': 1.80290298375911, 'number_of_events': 2, 'execution_time': 6.96875, 'drogue_triggerTime': 19.48, 'drogue_inflated_time': 19.48, 'drogue_inflated_velocity': 8.019503522834635}
{'out_of_rail_time': 0.23948150781150315, 'out_of_rail_velocity': 44.03165412282352, 'max_velocity': 327.25829911871506, 'apogee_time': 20.817918217931464, 'apogee_altitude': 2719.423514881049, 'apogee_x': 159.84396529112692, 'apogee_y': -72.41949135393861, 'impact_time': 205.81580609238398, 'impact_x': 570.5520243022016, 'impact_y': 291.07186573803256, 'impact_velocity': -4.12266529930707, 'initial_static_margin': 1.4791388520510709, 'out_of_rail_static_margin': 1.5141286198814392, 'out_of_rail_stability_margin': 1.5194744341315853, 'final_static_margin': 1.8250922930776086, 'number_of_events': 2, 'execution_time': 6.9375, 'drogue_triggerTime': 20.82, 'drogue_inflated_time': 20.82, 'drogue_inflated_velocity': 6.150829520902073}

{'out_of_rail_time': 0.21064392166233695, 'out_of_rail_velocity': 50.110709900686885, 'max_velocity': 347.05547172483034, 'apogee_time': 20.730321313400864, 'apogee_altitude': 2747.051464053297, 'apogee_x': 173.8026352884599, 'apogee_y': -4.248884372981819, 'impact_time': 204.66107940732843, 'impact_x': 538.7443820494178, 'impact_y': 7.512761092153463, 'impact_velocity': -4.1572807197729205, 'initial_static_margin': 1.5242490902385066, 'out_of_rail_static_margin': 1.565605321687857, 'out_of_rail_stability_margin': 1.5720649086271752, 'final_static_margin': 1.8892842980956117, 'number_of_events': 2, 'execution_time': 8.046875, 'drogue_triggerTime': 20.740000000000002, 'drogue_inflated_time': 20.740000000000002, 'drogue_inflated_velocity': 6.2950628121184105}
{'out_of_rail_time': 0.21370459647984635, 'out_of_rail_velocity': 49.383922714534215, 'max_velocity': 341.19828324161944, 'apogee_time': 20.366621405510713, 'apogee_altitude': 2656.445451146631, 'apogee_x': 208.70527949407597, 'apogee_y': -135.1983338336968, 'impact_time': 210.92649895120198, 'impact_x': 736.6017895590999, 'impact_y': 565.1360407353465, 'impact_velocity': -3.9730732014384027, 'initial_static_margin': 1.6349718594836573, 'out_of_rail_static_margin': 1.6755686702921306, 'out_of_rail_stability_margin': 1.6820684757333353, 'final_static_margin': 1.9998185382334353, 'number_of_events': 2, 'execution_time': 7.421875, 'drogue_triggerTime': 20.37, 'drogue_inflated_time': 20.37, 'drogue_inflated_velocity': 8.46606994829601}
{'out_of_rail_time': 0.2340377424471098, 'out_of_rail_velocity': 45.06909402715032, 'max_velocity': 325.5148465875315, 'apogee_time': 20.43821484163696, 'apogee_altitude': 2638.415246748539, 'apogee_x': 167.97155099695553, 'apogee_y': -107.31607943770605, 'impact_time': 219.27439613850981, 'impact_x': 415.21360362876, 'impact_y': 407.01309201775615, 'impact_velocity': -3.835054315906057, 'initial_static_margin': 1.783593031531239, 'out_of_rail_static_margin': 1.819614415611477, 'out_of_rail_stability_margin': 1.8252155891485888, 'final_static_margin': 2.133521534151005, 'number_of_events': 2, 'execution_time': 7.859375, 'drogue_triggerTime': 20.44, 'drogue_inflated_time': 20.44, 'drogue_inflated_velocity': 6.533273207301962}
{'out_of_rail_time': 0.2019291687033608, 'out_of_rail_velocity': 52.264153088275805, 'max_velocity': 347.8748055663815, 'apogee_time': 20.262554921344385, 'apogee_altitude': 2651.4158289437637, 'apogee_x': 73.39299100666348, 'apogee_y': -78.78377775939578, 'impact_time': 201.15655131545884, 'impact_x': 469.47446038553124, 'impact_y': 360.4776552902834, 'impact_velocity': -4.06916536402308, 'initial_static_margin': 1.517868034816902, 'out_of_rail_static_margin': 1.5606916739868841, 'out_of_rail_stability_margin': 1.5679934172434737, 'final_static_margin': 1.8808756669868236, 'number_of_events': 2, 'execution_time': 7.453125, 'drogue_triggerTime': 20.27, 'drogue_inflated_time': 20.27, 'drogue_inflated_velocity': 3.610439529940346}
{'out_of_rail_time': 0.207188328615746, 'out_of_rail_velocity': 50.924996583815854, 'max_velocity': 342.8848691628913, 'apogee_time': 20.306909866511347, 'apogee_altitude': 2645.941643440037, 'apogee_x': 7.1691442702282435, 'apogee_y': -85.43226785724886, 'impact_time': 210.00378172624258, 'impact_x': 408.1781927057177, 'impact_y': 389.28267014582906, 'impact_velocity': -3.9845103426688193, 'initial_static_margin': 1.659186211754223, 'out_of_rail_static_margin': 1.700550599699692, 'out_of_rail_stability_margin': 1.7076962726325695, 'final_static_margin': 2.017918153448451, 'number_of_events': 2, 'execution_time': 5.59375, 'drogue_triggerTime': 20.31, 'drogue_inflated_time': 20.31, 'drogue_inflated_velocity': 2.1951788273084967}

{'out_of_rail_time': 0.20742065234949036, 'out_of_rail_velocity': 50.841750607107016, 'max_velocity': 344.638536181527, 'apogee_time': 20.367159356476936, 'apogee_altitude': 2664.3110257052613, 'apogee_x': 56.64405720276693, 'apogee_y': -80.70535563439948, 'impact_time': 210.19107683131634, 'impact_x': 244.6672467082749, 'impact_y': 355.53313420565706, 'impact_velocity': -3.993959313315615, 'initial_static_margin': 1.631709911578381, 'out_of_rail_static_margin': 1.6755701559463907, 'out_of_rail_stability_margin': 1.6825082220470036, 'final_static_margin': 2.014563327620144, 'number_of_events': 2, 'execution_time': 7.375, 'drogue_triggerTime': 20.37, 'drogue_inflated_time': 20.37, 'drogue_inflated_velocity': 2.890924618702968}
{'out_of_rail_time': 0.22665886644700747, 'out_of_rail_velocity': 46.5718816419531, 'max_velocity': 331.9300585037148, 'apogee_time': 20.380532558682813, 'apogee_altitude': 2644.3371461007337, 'apogee_x': 70.6777724041625, 'apogee_y': -76.85159975586147, 'impact_time': 207.24152537925562, 'impact_x': 437.46100520232994, 'impact_y': 267.1101100072652, 'impact_velocity': -4.007468735210492, 'initial_static_margin': 1.5293810584165528, 'out_of_rail_static_margin': 1.567269978367743, 'out_of_rail_stability_margin': 1.5731512096552285, 'final_static_margin': 1.8845018091857353, 'number_of_events': 2, 'execution_time': 6.734375, 'drogue_triggerTime': 20.39, 'drogue_inflated_time': 20.39, 'drogue_inflated_velocity': 3.5304659497034168}
{'out_of_rail_time': 0.20435693857316695, 'out_of_rail_velocity': 51.60478052154309, 'max_velocity': 346.7002366023579, 'apogee_time': 20.127856515999564, 'apogee_altitude': 2629.6655519185656, 'apogee_x': 68.2046339686106, 'apogee_y': -2.7178910729639125, 'impact_time': 108.45705231902625, 'impact_x': 349.5718584866225, 'impact_y': 12.514671911322033, 'impact_velocity': -31.3813085994196, 'initial_static_margin': 1.4419897571521474, 'out_of_rail_static_margin': 1.4832000503014624, 'out_of_rail_stability_margin': 1.4901817076491446, 'final_static_margin': 1.7957761500740719, 'number_of_events': 2, 'execution_time': 7.9375, 'drogue_triggerTime': 20.13, 'drogue_inflated_time': 20.13, 'drogue_inflated_velocity': 3.3319972441926407}
